CustomerID,Customer_Score,Customer_Type,Segment,Risk_Status,Priority_Flag,Actual_Revenue,Predicted_Revenue,Prediction_Error,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,HVC_Score,RFM_Segment
15700.0,22.02114805120213,Regular,At_Risk,Medium Risk,NORMAL,696.6799999999998,662.0922224438025,-34.58777755619735,172,2,696.6799999999998,2,3,3,2.7,23
15701.0,42.47708523634574,Regular,Champions,Low Risk,NORMAL,1542.14,1881.0291432623578,338.8891432623577,2,4,1542.14,5,4,4,4.300000000000001,54
15703.0,0.6520520317681017,Regular,Hibernating,High Risk,MEDIUM,211.5,343.6919253394333,132.19192533943328,265,1,211.5,1,1,1,1.0,11
15704.0,36.45587134579468,High-Value,At_Risk,Medium Risk,HIGH,2293.62,2492.6832150615646,199.06321506156473,140,4,2293.62,2,4,5,3.8,24
15705.0,0.5834349066171971,Regular,Hibernating,High Risk,MEDIUM,143.10000000000002,160.24571833501705,17.145718335017023,201,1,143.10000000000002,1,1,1,1.0,11
15706.0,34.906282783554495,Regular,Loyal_Customers,Low Risk,NORMAL,1060.56,1691.7405162235898,631.1805162235898,64,4,1060.56,3,4,4,3.7,34
15707.0,34.87519064872049,Regular,Loyal_Customers,Low Risk,NORMAL,945.5799999999998,1608.6164536747135,663.0364536747137,35,4,945.5799999999998,3,4,4,3.7,34
15708.0,44.30204843428383,High-Value,Loyal_Customers,Low Risk,HIGH,3364.24,3418.179200145527,53.93920014552714,41,7,3364.24,3,5,5,4.4,35
15709.0,0.6724227407972763,Regular,Hibernating,High Risk,MEDIUM,133.25,398.1525180438691,264.9025180438691,284,1,133.25,1,1,1,1.0,11
15712.0,42.722726679835624,Regular,Champions,Low Risk,NORMAL,1072.36,2537.7455386550228,1465.3855386550229,9,5,1072.36,5,4,4,4.300000000000001,54
15713.0,16.703312543854043,Regular,At_Risk,Medium Risk,NORMAL,356.7,-187.63323816245156,-544.3332381624516,143,2,356.7,2,3,2,2.3,23
15714.0,28.018774804982556,Regular,Potential_Loyalists,Low Risk,NORMAL,330.87999999999994,-12.621483013172337,-343.5014830131723,12,2,330.87999999999994,5,3,2,3.2,53
15716.0,31.1755608287635,Regular,At_Risk,Medium Risk,NORMAL,1118.81,1743.2798989108503,624.4698989108504,146,4,1118.81,2,4,4,3.4,24
15717.0,0.6188156117731323,Regular,Hibernating,High Risk,MEDIUM,150.3,254.83516882166919,104.53516882166917,234,1,150.3,1,1,1,1.0,11
15719.0,49.54092761258959,High-Value,Loyal_Customers,Low Risk,HIGH,5045.610000000001,7398.661293316463,2353.0512933164628,33,13,5045.610000000001,4,5,5,4.7,45
15720.0,22.423065354071646,Regular,Promising,Medium Risk,NORMAL,598.73,1736.6083083146284,1137.8783083146284,24,1,598.73,4,1,3,2.7,41
15721.0,26.22883728949644,Regular,New_Customers,Medium Risk,NORMAL,507.08,1885.7132145384483,1378.6332145384483,12,1,507.08,5,1,3,3.0,51
15722.0,40.401142609241546,High-Value,Loyal_Customers,Low Risk,HIGH,2222.56,3014.7361652180934,792.1761652180935,36,5,2222.56,3,4,5,4.1,34
15723.0,0.7592662898163899,Regular,Hibernating,High Risk,MEDIUM,203.1,630.3266237838336,427.2266237838336,365,1,203.1,1,1,1,1.0,11
15724.0,7.660115794617389,Regular,At_Risk,Medium Risk,NORMAL,218.25,-971.4875811592257,-1189.7375811592256,201,2,218.25,1,3,1,1.6,13
15725.0,17.12667269833322,Regular,Promising,Medium Risk,NORMAL,415.25,944.2097873972546,528.9597873972546,15,1,415.25,4,1,2,2.3,41
15727.0,48.09495465874282,High-Value,Loyal_Customers,Low Risk,HIGH,5178.959999999999,3532.887942556019,-1646.0720574439802,17,7,5178.959999999999,4,5,5,4.7,45
15729.0,0.5963006175829917,Regular,Hibernating,High Risk,MEDIUM,85.0,194.64188214834508,109.64188214834508,213,1,85.0,1,1,1,1.0,11
15730.0,31.25101840200211,Regular,Need_Attention,Low Risk,NORMAL,1120.88,1945.013876688821,824.1338766888209,66,3,1120.88,3,3,4,3.4,33
15732.0,12.958652735516775,Regular,At_Risk,Medium Risk,NORMAL,294.11999999999995,-173.35636627296344,-467.4763662729634,212,2,294.11999999999995,1,3,2,2.0,13
15733.0,0.6713505982167935,Regular,Hibernating,High Risk,MEDIUM,162.3,395.28617105942544,232.98617105942543,283,1,162.3,1,1,1,1.0,11
15734.0,27.246779296628674,Regular,At_Risk,Medium Risk,NORMAL,1339.45,1265.311842387873,-74.13815761212709,115,2,1339.45,2,3,4,3.1,23
15737.0,43.04420344649429,Regular,Loyal_Customers,Low Risk,NORMAL,1205.12,3397.2058170313085,2192.0858170313086,15,8,1205.12,4,5,4,4.300000000000001,45
15738.0,50.24032695274235,High-Value,Loyal_Customers,Low Risk,HIGH,4812.42,9268.488335038917,4456.068335038917,19,16,4812.42,4,5,5,4.7,45
15739.0,13.36271432354726,Regular,About_to_Sleep,Medium Risk,NORMAL,449.12,906.8924135667507,457.77241356675074,66,1,449.12,3,1,2,2.0,31
15740.0,8.057744527164978,Regular,About_to_Sleep,Medium Risk,NORMAL,154.88000000000002,91.5631167738245,-63.31688322617552,49,1,154.88000000000002,3,1,1,1.6,31
15743.0,33.38671421356783,Regular,Loyal_Customers,Low Risk,NORMAL,784.4600000000002,971.0555329500473,186.5955329500472,16,4,784.4600000000002,4,4,3,3.6,44
15744.0,4.270199015608389,Regular,Hibernating,Medium Risk,NORMAL,34.8,-8.813890714447325,-43.61389071444732,78,1,34.8,2,1,1,1.2999999999999998,21
15745.0,38.67667401382335,Regular,Loyal_Customers,Low Risk,NORMAL,1094.59,1746.2559719607577,651.6659719607578,19,4,1094.59,4,4,4,4.0,44
15746.0,4.33023900011543,Regular,Hibernating,High Risk,MEDIUM,196.88,151.70154041441674,-45.178459585583255,134,1,196.88,2,1,1,1.2999999999999998,21
15747.0,38.83147013801769,Regular,Potential_Loyalists,Low Risk,NORMAL,974.0399999999998,2160.0996265875847,1186.0596265875847,13,3,974.0399999999998,5,3,4,4.0,53
15748.0,8.048095243940631,Regular,About_to_Sleep,Medium Risk,NORMAL,149.30999999999997,65.76599391382842,-83.54400608617155,40,1,149.30999999999997,3,1,1,1.6,31
15749.0,29.08167857783662,High-Value,At_Risk,Medium Risk,HIGH,44534.3,2829.02577504294,-41705.274224957066,235,3,44534.3,1,3,5,3.2,13
15750.0,52.13671875443316,High-Value,Champions,Low Risk,HIGH,2465.48,4312.912121312507,1847.4321213125072,3,8,2465.48,5,5,5,5.0,55
15752.0,44.30097629170335,High-Value,Loyal_Customers,Low Risk,HIGH,2637.38,3415.312853161083,777.9328531610827,40,7,2637.38,3,5,5,4.4,35
15753.0,0.6949377349874168,Regular,Hibernating,High Risk,MEDIUM,79.2,458.34580471719323,379.14580471719324,305,1,79.2,1,1,1,1.0,11
15754.0,20.661449518266714,Regular,Need_Attention,Low Risk,NORMAL,458.57,368.8158758074046,-89.75412419259538,51,3,458.57,3,3,2,2.6,33
15755.0,51.667950861643526,High-Value,Champions,Low Risk,HIGH,2364.25,3059.672617200502,695.4226172005019,10,6,2364.25,5,5,5,5.0,55
15756.0,29.616322983298964,Regular,Loyal_Customers,Low Risk,NORMAL,532.96,916.5400772128799,383.5800772128798,61,4,532.96,3,4,3,3.3,34
15757.0,25.726138584061527,Regular,Need_Attention,Low Risk,NORMAL,714.4200000000001,541.7605121298859,-172.65948787011416,66,2,714.4200000000001,3,3,3,3.0,33
15758.0,15.26992297291082,Regular,Potential_Loyalists,Medium Risk,NORMAL,205.25,-677.9207738135832,-883.1707738135832,25,1,205.25,4,2,1,2.2,42
15759.0,13.20322203642618,Regular,At_Risk,Medium Risk,NORMAL,253.04,480.49368213525736,227.45368213525737,218,3,253.04,1,3,2,2.0,13
15762.0,25.725066441481044,Regular,Need_Attention,Low Risk,NORMAL,583.75,538.8941651454418,-44.855834854558225,65,2,583.75,3,3,3,3.0,33
15763.0,34.795066755229776,Regular,Potential_Loyalists,Low Risk,NORMAL,1086.9200000000003,1394.407182753316,307.48718275331566,32,2,1086.9200000000003,4,3,4,3.7,43
15764.0,40.295665043749416,High-Value,Cant_Loose,Low Risk,HIGH,3279.97,2732.7444718756906,-547.2255281243092,88,6,3279.97,2,5,5,4.1,25
15766.0,16.779842259673135,Regular,About_to_Sleep,Medium Risk,NORMAL,315.05999999999995,16.967086599963068,-298.0929134000369,64,1,315.05999999999995,3,2,2,2.3,32
15768.0,25.61851673340843,Regular,At_Risk,Medium Risk,NORMAL,621.83,254.03612481859523,-367.7938751814048,116,3,621.83,2,4,3,3.0,24
15769.0,56.427463342432205,High-Value,Champions,Low Risk,HIGH,56252.72,15784.112906278304,-40468.6070937217,7,26,56252.72,5,5,5,5.0,55
15773.0,29.641676655300387,Regular,Potential_Loyalists,Medium Risk,NORMAL,635.6800000000001,984.3224996338847,348.64249963388465,6,1,635.6800000000001,5,2,3,3.3000000000000003,52
15774.0,16.785202972575547,Regular,About_to_Sleep,Medium Risk,NORMAL,270.79999999999995,31.29882152218329,-239.50117847781667,69,1,270.79999999999995,3,2,2,2.3,32
15775.0,4.049881401445284,Regular,Hibernating,High Risk,MEDIUM,104.9,-597.8276473473466,-702.7276473473465,245,1,104.9,1,2,1,1.2999999999999998,12
15776.0,7.748439078821793,Regular,Hibernating,High Risk,MEDIUM,241.62,-735.3574395679269,-976.9774395679269,133,1,241.62,2,2,1,1.6,22
15777.0,27.458776727518785,Regular,At_Risk,Medium Risk,NORMAL,1047.11,1832.0817923958828,784.9717923958829,241,4,1047.11,1,4,4,3.1,14
15780.0,16.586041409976602,Regular,At_Risk,Medium Risk,NORMAL,475.28,-501.15474833373844,-976.4347483337384,184,3,475.28,1,4,2,2.3,14
15781.0,27.871483678851597,Regular,Loyal_Customers,Low Risk,NORMAL,345.46000000000004,-406.40070874889113,-751.8607087488912,25,3,345.46000000000004,4,4,2,3.2,44
15782.0,47.534269304077164,High-Value,Champions,Low Risk,HIGH,2614.74,2033.9093506937313,-580.8306493062685,10,3,2614.74,5,4,5,4.7,54
15783.0,19.073550623174647,Regular,Potential_Loyalists,Medium Risk,NORMAL,246.3,-534.5485615586513,-780.8485615586512,11,1,246.3,5,2,1,2.5,52
15785.0,44.2165638278907,High-Value,Loyal_Customers,Low Risk,HIGH,2328.9700000000003,3189.6381943019087,860.6681943019084,33,5,2328.9700000000003,4,4,5,4.4,44
15786.0,39.93559114419336,High-Value,Loyal_Customers,Low Risk,HIGH,4932.2,1770.0957020594194,-3162.10429794058,46,3,4932.2,3,4,5,4.1,34
15787.0,38.44604256646023,Regular,Loyal_Customers,Low Risk,NORMAL,948.05,1129.668434350309,181.61843435030914,26,3,948.05,4,4,4,4.0,44
15789.0,9.457776885553928,Regular,Hibernating,High Risk,MEDIUM,351.3,492.67095995220393,141.37095995220392,358,1,351.3,1,2,2,1.7,12
15790.0,19.072478480594164,Regular,Potential_Loyalists,Medium Risk,NORMAL,220.85,-537.4149085430953,-758.2649085430953,10,1,220.85,5,2,1,2.5,52
15791.0,30.98929481980498,Regular,Need_Attention,Low Risk,NORMAL,1612.69,1245.302276529496,-367.38772347050394,44,2,1612.69,3,3,4,3.4,33
15793.0,38.434248998074914,Regular,Loyal_Customers,Low Risk,NORMAL,965.61,1098.1386175214254,132.52861752142542,15,3,965.61,4,4,4,4.0,44
15795.0,18.340152247718155,Regular,Hibernating,High Risk,MEDIUM,610.01,846.5732552823772,236.5632552823772,150,1,610.01,2,2,3,2.4000000000000004,22
15796.0,52.134574469272195,High-Value,Champions,Low Risk,HIGH,2711.56,4307.179427343619,1595.619427343619,1,8,2711.56,5,5,5,5.0,55
15797.0,36.42692349612164,High-Value,At_Risk,Medium Risk,HIGH,2207.4,2415.2918464815766,207.89184648157652,113,4,2207.4,2,4,5,3.8,24
15799.0,25.575631030189115,Regular,At_Risk,Low Risk,NORMAL,884.14,139.38224544083505,-744.7577545591649,76,3,884.14,2,4,3,3.0,24
15800.0,21.95145878347074,Regular,At_Risk,Medium Risk,NORMAL,699.0799999999999,475.77966845494234,-223.3003315450576,107,2,699.0799999999999,2,3,3,2.7,23
15801.0,34.64884777167929,Regular,Loyal_Customers,Low Risk,NORMAL,1063.95,1003.4943040020414,-60.45569599795863,46,3,1063.95,3,4,4,3.7,34
15802.0,13.045903877140697,Regular,Hibernating,High Risk,MEDIUM,451.42,59.9074283338914,-391.5125716661086,143,1,451.42,2,2,2,2.0,22
15803.0,16.765904406126857,Regular,About_to_Sleep,Medium Risk,NORMAL,415.8200000000001,-20.29542419780887,-436.115424197809,51,1,415.8200000000001,3,2,2,2.3,32
15804.0,53.32525669640472,High-Value,Champions,Low Risk,HIGH,4206.389999999999,7490.439259851402,3284.049259851403,1,13,4206.389999999999,5,5,5,5.0,55
15805.0,50.48275196849079,High-Value,Loyal_Customers,Low Risk,HIGH,5528.4800000000005,9916.605689478249,4388.125689478248,23,17,5528.4800000000005,4,5,5,4.7,45
15806.0,29.362104399165215,Regular,Loyal_Customers,Low Risk,NORMAL,784.5799999999999,236.8929059446632,-547.6870940553367,46,3,784.5799999999999,3,4,3,3.3,34
15807.0,29.366392969487148,Regular,Loyal_Customers,Low Risk,NORMAL,903.9,248.35829388243906,-655.5417061175609,50,3,903.9,3,4,3,3.3,34
15808.0,32.81520936776425,High-Value,At_Risk,Medium Risk,HIGH,3734.97,2784.9957444421207,-949.9742555578791,306,4,3734.97,1,4,5,3.5,14
15809.0,29.827655864213398,Regular,Loyal_Customers,Low Risk,NORMAL,515.77,1481.5333691033363,965.7633691033363,36,5,515.77,3,4,3,3.3,34
15810.0,31.103727275871147,Regular,At_Risk,Low Risk,NORMAL,1391.98,1551.2346509531023,159.25465095310233,79,4,1391.98,2,4,4,3.4,24
15811.0,47.86217892621873,High-Value,Loyal_Customers,Low Risk,HIGH,2218.62,2910.567710976682,691.9477109766822,22,6,2218.62,4,5,5,4.7,45
15812.0,31.371883713551174,Regular,At_Risk,Medium Risk,NORMAL,1801.14,2268.1443330190914,467.0043330190913,107,5,1801.14,2,4,4,3.4,24
15813.0,23.52785091022299,Regular,At_Risk,Medium Risk,NORMAL,1303.91,1348.3810419040167,44.4710419040166,208,2,1303.91,1,3,4,2.8,13
15814.0,38.674529728662385,Regular,Loyal_Customers,Low Risk,NORMAL,1945.33,1740.52327799187,-204.80672200813,17,4,1945.33,4,4,4,4.0,44
15815.0,40.43116260149507,High-Value,Loyal_Customers,Low Risk,HIGH,2100.6,3094.9938807825256,994.3938807825257,64,5,2100.6,3,4,5,4.1,34
15819.0,34.89020064484725,Regular,Loyal_Customers,Low Risk,NORMAL,1905.4500000000005,1648.7453114569296,-256.7046885430709,49,4,1905.4500000000005,3,4,4,3.7,34
15820.0,4.1302920949815,Regular,Hibernating,High Risk,MEDIUM,206.98,-382.8516235140464,-589.8316235140464,320,1,206.98,1,2,1,1.2999999999999998,12
15821.0,25.702551447290904,Regular,Need_Attention,Low Risk,NORMAL,570.9599999999999,478.7008784721179,-92.25912152788203,44,2,570.9599999999999,3,3,3,3.0,33
15822.0,33.29586889427228,Regular,Potential_Loyalists,Low Risk,NORMAL,885.4699999999999,728.1827921842098,-157.2872078157901,3,2,885.4699999999999,5,3,3,3.6,53
15823.0,4.18604350916661,Regular,Hibernating,High Risk,MEDIUM,15.0,-233.80158032295822,-248.80158032295822,372,1,15.0,1,2,1,1.2999999999999998,12
15825.0,18.363739384488778,Regular,Hibernating,High Risk,MEDIUM,532.94,909.6328889401452,376.69288894014517,172,1,532.94,2,2,3,2.4000000000000004,22
15826.0,34.659569197484124,Regular,Loyal_Customers,Low Risk,NORMAL,1654.3100000000002,1032.157773846481,-622.1522261535192,56,3,1654.3100000000002,3,4,4,3.7,34
15827.0,36.89793109594016,Regular,Cant_Loose,Low Risk,NORMAL,1836.09,7016.363601064106,5180.273601064106,73,14,1836.09,2,5,4,3.7,25
15829.0,21.942881642826876,Regular,At_Risk,Medium Risk,NORMAL,636.1399999999998,452.84889257939017,-183.2911074206096,99,2,636.1399999999998,2,3,3,2.7,23
15830.0,22.03870992509466,Regular,About_to_Sleep,Medium Risk,NORMAL,576.0,709.0434630617972,133.04346306179718,38,1,576.0,3,2,3,2.7,32
15831.0,29.37497011013101,Regular,Loyal_Customers,Low Risk,NORMAL,801.76,271.28906975799123,-530.4709302420088,58,3,801.76,3,4,3,3.3,34
15832.0,14.633017429697784,Regular,Hibernating,High Risk,MEDIUM,836.7900000000001,961.1722716274055,124.38227162740543,254,1,836.7900000000001,1,2,3,2.1,12
15834.0,40.19945901155146,High-Value,Loyal_Customers,Low Risk,HIGH,2233.75,2475.539996187633,241.78999618763282,70,4,2233.75,3,4,5,4.1,34
15835.0,34.88483993194483,Regular,Loyal_Customers,Low Risk,NORMAL,954.09,1634.4135765347098,680.3235765347098,44,4,954.09,3,4,4,3.7,34
15836.0,11.4780888910323,Regular,About_to_Sleep,Medium Risk,NORMAL,137.37,-789.7631692396311,-927.1331692396311,50,1,137.37,3,2,1,1.9,32
15837.0,16.780914402253618,Regular,About_to_Sleep,Medium Risk,NORMAL,391.98,19.833433584407203,-372.1465664155928,65,1,391.98,3,2,2,2.3,32
15838.0,54.76479679476859,High-Value,Champions,Low Risk,HIGH,33643.079999999994,11339.014528705182,-22304.065471294813,11,19,33643.079999999994,5,5,5,5.0,55
15839.0,38.4535475645236,Regular,Loyal_Customers,Low Risk,NORMAL,1048.49,1149.7328632414171,101.24286324141713,33,3,1048.49,4,4,4,4.0,44
15840.0,20.43189021348407,Regular,Need_Attention,Low Risk,NORMAL,355.55999999999995,-244.90531481860012,-600.4653148186001,59,2,355.55999999999995,3,3,2,2.6,33
15841.0,31.09729442038825,Regular,At_Risk,Low Risk,NORMAL,1224.06,1534.036569046438,309.97656904643804,73,4,1224.06,2,4,4,3.4,24
15843.0,4.113137813693774,Regular,Hibernating,High Risk,MEDIUM,118.95000000000002,-428.7131752651503,-547.6631752651504,304,1,118.95000000000002,1,2,1,1.2999999999999998,12
15844.0,11.47380032071037,Regular,About_to_Sleep,Medium Risk,NORMAL,130.73999999999998,-801.2285571774071,-931.9685571774071,46,1,130.73999999999998,3,2,1,1.9,32
15845.0,48.33416324674981,High-Value,Loyal_Customers,Low Risk,HIGH,3711.77,4172.406256042019,460.6362560420189,18,8,3711.77,4,5,5,4.7,45
15847.0,20.40937521929393,Regular,Need_Attention,Low Risk,NORMAL,389.2699999999999,-305.0986014919241,-694.368601491924,38,2,389.2699999999999,3,3,2,2.6,33
15850.0,18.92089878414127,Regular,Potential_Loyalists,Low Risk,NORMAL,238.85,-942.6595222165902,-1181.50952221659,19,2,238.85,4,3,1,2.5,43
15852.0,7.645105798490629,Regular,At_Risk,Medium Risk,NORMAL,160.70999999999998,-1011.6164389414417,-1172.3264389414417,187,2,160.70999999999998,1,3,1,1.6,13
15853.0,11.480233176193266,Regular,About_to_Sleep,Medium Risk,NORMAL,110.8,-784.0304752707432,-894.8304752707431,52,1,110.8,3,2,1,1.9,32
15854.0,53.090336678719666,High-Value,Champions,Low Risk,HIGH,2974.65,6862.386334303178,3887.736334303178,4,12,2974.65,5,5,5,5.0,55
15855.0,26.117304618451584,Regular,At_Risk,Medium Risk,NORMAL,712.24,1587.5333444950327,875.2933444950327,137,5,712.24,2,4,3,3.0,24
15856.0,56.66238336011727,High-Value,Champions,Low Risk,HIGH,16387.57,16412.165831826525,24.595831826525682,4,27,16387.57,5,5,5,5.0,55
15857.0,20.550233489941995,Regular,Potential_Loyalists,Medium Risk,NORMAL,296.99999999999994,71.48254233713078,-225.51745766286916,19,1,296.99999999999994,4,2,2,2.6,42
15858.0,38.91159403150841,Regular,Loyal_Customers,Low Risk,NORMAL,1438.85,2374.308897508982,935.4588975089823,16,5,1438.85,4,4,4,4.0,44
15860.0,39.25344150719626,Regular,Loyal_Customers,Low Risk,NORMAL,977.2099999999998,3288.2297685897047,2311.0197685897047,41,8,977.2099999999998,3,5,4,4.0,35
15861.0,52.1463680376575,High-Value,Champions,Low Risk,HIGH,3165.36,4338.7092441725035,1173.3492441725034,12,8,3165.36,5,5,5,5.0,55
15862.0,37.196774719314554,Regular,Champions,Low Risk,NORMAL,832.88,1131.6258271116437,298.74582711164373,8,4,832.88,5,4,3,3.9,54
15863.0,18.92840378220465,Regular,Potential_Loyalists,Low Risk,NORMAL,68.84,-922.5950933254821,-991.4350933254822,26,2,68.84,4,3,1,2.5,43
15864.0,42.575435553704665,Regular,Loyal_Customers,Low Risk,NORMAL,1936.3200000000004,2143.966312919303,207.64631291930277,22,6,1936.3200000000004,4,5,4,4.300000000000001,45
15865.0,29.3567436862628,Regular,Loyal_Customers,Low Risk,NORMAL,895.13,222.5611710224432,-672.5688289775568,41,3,895.13,3,4,3,3.3,34
15866.0,7.714130516246341,Regular,Hibernating,High Risk,MEDIUM,230.53,-827.080543070135,-1057.610543070135,101,1,230.53,2,2,1,1.6,22
15867.0,53.80581815757967,High-Value,Champions,Low Risk,HIGH,3812.64,8775.208580792292,4962.568580792293,5,15,3812.64,5,5,5,5.0,55
15869.0,7.741598630734089,Regular,At_Risk,Medium Risk,NORMAL,149.64,-753.6452103414814,-903.2852103414814,277,2,149.64,1,3,1,1.6,13
15870.0,20.565243486068756,Regular,Potential_Loyalists,Medium Risk,NORMAL,354.09000000000003,111.61140011934685,-242.47859988065318,33,1,354.09000000000003,4,2,2,2.6,42
15872.0,24.203353586333407,Regular,Potential_Loyalists,Low Risk,NORMAL,360.93,-187.52351209698816,-548.4535120969881,15,2,360.93,4,3,2,2.8999999999999995,43
15874.0,44.32670771363494,High-Value,Loyal_Customers,Low Risk,HIGH,4405.88,3484.1051807877384,-921.7748192122617,64,7,4405.88,3,5,5,4.4,35
15877.0,33.2947967516918,Regular,Potential_Loyalists,Low Risk,NORMAL,493.28,725.3164451997657,232.0364451997657,2,2,493.28,5,3,3,3.6,53
15880.0,9.46957045393924,Regular,Hibernating,High Risk,MEDIUM,343.28,524.200776781088,180.92077678108808,369,1,343.28,1,2,2,1.7,12
15881.0,22.486291923645503,Regular,At_Risk,Medium Risk,NORMAL,501.39,1905.642996735585,1404.252996735585,312,5,501.39,1,4,3,2.7,14
15882.0,22.127003366624432,Regular,At_Risk,Medium Risk,NORMAL,516.36,945.0938209918561,428.7338209918561,199,4,516.36,1,4,3,2.7,14
15883.0,28.008053379177728,Regular,Potential_Loyalists,Low Risk,NORMAL,396.48,-41.284952857612325,-437.76495285761234,2,2,396.48,5,3,2,3.2,53
15885.0,20.30711408154325,Regular,At_Risk,Medium Risk,NORMAL,379.35,-578.4912538809949,-957.8412538809949,93,3,379.35,2,4,2,2.6,24
15886.0,11.488810316837128,Regular,About_to_Sleep,Medium Risk,NORMAL,181.09000000000003,-761.0996993951911,-942.1896993951912,60,1,181.09000000000003,3,2,1,1.9,32
15888.0,7.692687664636683,Regular,Hibernating,Medium Risk,NORMAL,168.31,-884.407482759015,-1052.717482759015,81,1,168.31,2,2,1,1.6,22
15889.0,16.718322539980804,Regular,At_Risk,Medium Risk,NORMAL,446.87,-147.5043803802356,-594.3743803802356,157,2,446.87,2,3,2,2.3,23
15891.0,14.604069580024747,Regular,Hibernating,High Risk,MEDIUM,524.52,883.7809030474175,359.2609030474175,227,1,524.52,1,2,3,2.1,12
15894.0,13.002610581316574,Regular,At_Risk,Medium Risk,NORMAL,263.55,-55.83613991075936,-319.38613991075937,253,2,263.55,1,3,2,2.0,13
15895.0,7.766665502690002,Regular,Hibernating,High Risk,MEDIUM,179.17000000000002,-686.6295408323788,-865.7995408323789,150,1,179.17000000000002,2,2,1,1.6,22
15897.0,7.652610796554009,Regular,At_Risk,Medium Risk,NORMAL,222.05,-991.5520100503337,-1213.6020100503338,194,2,222.05,1,3,1,1.6,13
15898.0,42.71414953919176,Regular,Champions,Low Risk,NORMAL,1388.88,2514.8147627794706,1125.9347627794705,1,5,1388.88,5,4,4,4.300000000000001,54
15899.0,4.182827081425161,Regular,Hibernating,High Risk,MEDIUM,56.25,-242.40062127629017,-298.65062127629017,369,1,56.25,1,2,1,1.2999999999999998,12
15900.0,20.55559420284441,Regular,Potential_Loyalists,Medium Risk,NORMAL,351.11000000000007,85.81427725935077,-265.2957227406493,24,1,351.11000000000007,4,2,2,2.6,42
15901.0,27.86290653820773,Regular,Loyal_Customers,Low Risk,NORMAL,363.88,-429.3314846244432,-793.2114846244432,17,3,363.88,4,4,2,3.2,44
15903.0,51.90608730707003,High-Value,Champions,Low Risk,HIGH,5126.76,3696.3245837020586,-1430.4354162979416,10,7,5126.76,5,5,5,5.0,55
15904.0,19.070334195433198,Regular,Potential_Loyalists,Medium Risk,NORMAL,164.67999999999998,-543.1476025119832,-707.8276025119832,8,1,164.67999999999998,5,2,1,2.5,52
15906.0,42.811427713970204,Regular,Loyal_Customers,Low Risk,NORMAL,1567.6899999999998,2774.8855854519725,1207.1955854519726,20,7,1567.6899999999998,4,5,4,4.300000000000001,45
15907.0,42.2410930760802,Regular,Champions,Low Risk,NORMAL,967.45,1250.109870729689,282.6598707296889,4,3,967.45,5,4,4,4.300000000000001,54
15909.0,7.792396924621591,Regular,Hibernating,High Risk,MEDIUM,191.94,-617.8372132057227,-809.7772132057228,174,1,191.94,2,2,1,1.6,22
15910.0,46.84783109675811,Regular,Champions,Low Risk,NORMAL,1232.18,3540.578029286241,2308.3980292862407,1,8,1232.18,5,5,4,4.6,55
15912.0,16.740837534170943,Regular,At_Risk,Medium Risk,NORMAL,264.61999999999995,-87.3110937069116,-351.93109370691155,178,2,264.61999999999995,2,3,2,2.3,23
15916.0,43.04527558907478,Regular,Loyal_Customers,Low Risk,NORMAL,1528.09,3400.0721640157535,1871.9821640157536,16,8,1528.09,4,5,4,4.300000000000001,45
15917.0,4.053097829186733,Regular,Hibernating,High Risk,MEDIUM,123.1,-589.2286063940146,-712.3286063940146,248,1,123.1,1,2,1,1.2999999999999998,12
15918.0,12.936137741326634,Regular,At_Risk,Medium Risk,NORMAL,334.23,-233.54965294628744,-567.7796529462875,191,2,334.23,1,3,2,2.0,13
15919.0,29.4954576717499,Regular,Potential_Loyalists,Low Risk,NORMAL,639.8900000000001,593.4096208826102,-46.48037911738993,20,2,639.8900000000001,4,3,3,3.3,43
15920.0,15.323907851865139,Regular,At_Risk,Medium Risk,NORMAL,167.5,-533.5935193857322,-701.0935193857322,154,4,167.5,2,4,1,2.2,24
15921.0,13.078068154555183,Regular,Hibernating,High Risk,MEDIUM,336.03000000000003,145.89783786721136,-190.13216213278866,173,1,336.03000000000003,2,2,2,2.0,22
15922.0,9.47385902426117,Regular,Hibernating,High Risk,MEDIUM,369.50000000000006,535.6661647188641,166.16616471886408,373,1,369.50000000000006,1,2,2,1.7,12
15923.0,4.187115651747093,Regular,Hibernating,High Risk,MEDIUM,127.08,-230.93523333851408,-358.01523333851407,373,1,127.08,1,2,1,1.2999999999999998,12
15925.0,3.995202129840657,Regular,Hibernating,High Risk,MEDIUM,207.15,-744.0113435539907,-951.1613435539907,194,1,207.15,1,2,1,1.2999999999999998,12
15930.0,16.78305868741458,Regular,About_to_Sleep,Medium Risk,NORMAL,426.63000000000005,25.56612755329502,-401.06387244670503,67,1,426.63000000000005,3,2,2,2.3,32
15932.0,52.137790897013645,High-Value,Champions,Low Risk,HIGH,2495.8700000000003,4315.778468296951,1819.908468296951,4,8,2495.8700000000003,5,5,5,5.0,55
15933.0,38.44068185355781,Regular,Loyal_Customers,Low Risk,NORMAL,1107.4600000000005,1115.3366994280893,7.876699428088841,21,3,1107.4600000000005,4,4,4,4.0,44
15935.0,12.987600585189814,Regular,At_Risk,Medium Risk,NORMAL,416.86,-95.96499769297532,-512.8249976929753,239,2,416.86,1,3,2,2.0,13
